O:X:8:37,45,44,43,18,30,51,20,29,26,46,58,34,33,40,50,19,54,59,9,23,17,42,11,21,41,12,32,57,60,16,8,4,14,53,10,2,31,48,24,13,6,0,62,7,49,63,3,52,55,47,61,5,1,39,38,22,56,15,25,
O:O:8:19,18,44,29,37,45,38,20,12,5,22,31,34,33,54,53,11,55,13,21,63,46,25,4,47,30,6,26,32,14,62,61,3,9,17,41,0,51,8,2,23,15,49,43,1,16,52,57,59,10,7,58,50,42,40,60,48,56,39,24,
O:X:8:37,45,44,43,26,17,25,30,52,51,8,59,42,20,29,19,11,41,12,10,9,24,33,22,34,1,61,3,16,21,50,57,46,47,5,58,55,60,48,38,49,0,54,62,39,13,2,53,23,14,6,40,31,18,7,15,4,32,56,63,
O:O:8:19,18,44,29,9,43,51,42,22,37,26,21,41,34,45,11,38,52,13,48,10,25,50,54,16,15,3,2,30,20,46,6,60,55,1,0,47,33,4,12,63,24,32,5,17,59,58,57,14,23,56,49,8,31,7,53,61,62,39,40,
O:X:8:37,45,44,43,18,30,50,42,38,20,22,31,53,62,29,19,49,9,12,41,51,52,61,11,40,57,21,54,3,34,55,63,26,48,56,25,33,47,17,23,39,10,46,24,8,0,16,13,4,60,6,14,5,32,59,58,7,15,2,1,
O:X:8:44,43,34,25,42,29,21,45,26,41,48,19,53,14,30,18,20,52,50,37,16,39,31,58,54,13,6,24,47,46,38,22,12,63,60,59,62,8,10,4,32,17,51,55,9,40,49,2,3,23,33,57,15,7,56,61,0,1,5,11,
O:O:8:19,18,26,34,44,37,42,50,45,21,29,30,13,51,38,11,52,12,17,60,14,15,58,16,20,47,4,22,5,3,43,46,10,59,24,57,31,6,8,53,62,23,61,49,48,9,56,41,33,39,2,25,55,63,7,1,32,40,0,54,
O:O:8:19,18,26,34,17,21,42,33,40,32,24,25,43,12,16,51,14,37,45,53,54,55,11,8,13,48,9,10,50,3,61,49,47,5,59,60,58,15,56,46,29,63,0,30,4,57,20,41,7,23,31,44,1,22,6,39,52,2,62,38,
O:O:8:44,43,42,51,58,37,46,59,26,19,10,41,49,29,20,45,53,57,21,52,50,30,34,1,22,25,56,61,39,47,54,31,16,14,38,62,23,11,32,24,12,3,2,15,18,48,63,8,0,9,40,17,13,55,33,4,7,6,5,60,
O:X:8:26,20,45,44,29,38,30,54,52,18,43,25,46,47,24,59,13,34,50,16,60,31,9,11,22,42,62,57,17,61,53,6,58,0,4,19,51,37,21,10,8,41,55,12,49,23,1,14,39,2,33,40,7,63,15,48,3,5,32,56,
O:X:8:19,18,26,34,41,21,25,20,29,32,14,30,17,48,39,31,42,33,43,52,51,11,23,22,53,9,10,6,13,44,49,3,15,7,8,58,1,60,12,62,37,56,57,45,5,38,50,2,61,40,63,4,47,0,59,55,24,54,46,16,
O:X:8:44,43,34,25,18,45,50,20,37,26,46,51,42,17,16,38,52,10,29,58,19,60,41,49,53,47,55,8,11,62,9,54,48,22,15,2,21,32,31,59,24,61,33,63,57,40,4,14,6,1,39,7,3,56,0,13,5,30,23,12,
O:O:8:44,43,42,51,18,41,34,21,52,60,50,59,29,19,61,33,32,24,10,9,53,45,26,20,57,2,40,46,22,13,12,62,0,31,1,48,3,37,25,11,38,39,55,58,5,4,14,30,23,56,49,54,17,6,63,8,16,15,47,7,
O:X:8:37,45,53,38,26,52,39,61,59,43,50,31,23,34,46,17,51,44,42,47,60,18,19,12,8,55,33,49,20,15,41,25,48,40,5,58,54,10,24,13,9,11,30,56,6,32,57,63,4,22,62,21,2,16,14,29,7,3,1,0,
O:O:8:26,20,21,22,12,3,37,19,10,42,34,17,50,44,23,58,45,13,49,38,51,18,4,5,41,53,16,11,1,6,43,31,25,2,39,8,54,46,62,48,33,61,52,30,60,32,29,59,55,47,0,15,40,63,56,57,7,9,14,24,
O:X:8:19,18,44,29,9,43,21,34,42,13,14,50,45,7,51,46,53,60,49,0,37,11,33,48,20,41,40,26,55,30,31,47,5,22,38,12,56,25,59,63,54,24,17,52,1,58,4,39,15,32,16,8,57,3,2,23,61,6,10,62,
O:X:8:44,43,42,51,60,49,50,29,48,57,33,41,34,40,32,26,59,52,58,61,21,13,25,19,12,17,37,45,8,3,14,20,38,7,18,16,22,24,9,15,46,31,11,53,56,10,5,30,39,6,54,62,2,0,4,1,55,63,23,47,
O:O:8:37,45,26,18,10,9,44,11,54,43,50,21,34,42,33,53,20,38,2,12,62,63,0,57,30,52,29,39,58,25,17,16,47,24,19,3,61,31,56,60,22,13,1,40,41,51,15,48,14,6,32,46,7,4,59,49,55,8,5,23,
O:O:8:19,18,26,34,25,32,44,20,12,11,17,45,54,37,3,8,29,52,59,46,16,62,55,4,2,60,41,42,13,6,43,1,0,49,61,48,21,24,14,10,56,15,47,57,5,58,7,38,33,22,30,50,40,31,63,53,9,51,39,23,
O:X:8:19,18,17,43,44,53,42,29,37,45,52,26,54,61,38,55,25,21,62,63,46,47,13,8,39,22,30,49,9,14,15,5,34,11,20,23,2,31,60,59,7,10,3,1,16,32,51,0,41,50,33,40,6,12,4,24,56,48,58,57,
O:O:8:19,18,44,29,37,45,46,53,17,10,21,47,55,43,42,52,30,50,1,39,60,26,58,14,51,31,54,61,23,59,13,8,34,57,20,33,15,12,41,48,40,38,22,6,16,24,11,9,56,49,32,7,62,25,0,5,4,2,3,63,
O:X:8:26,20,29,18,37,34,17,43,33,41,12,25,24,9,0,13,42,1,52,4,2,30,8,61,16,49,51,59,32,10,22,45,3,14,54,46,11,40,44,53,6,21,62,55,60,50,15,7,31,63,57,39,47,58,38,5,48,19,56,23,
O:O:8:19,18,44,29,21,13,22,43,5,53,9,15,42,26,34,11,45,25,23,51,37,0,17,14,7,33,50,58,32,46,4,8,52,24,38,54,20,39,49,10,55,3,41,30,1,61,12,62,31,48,56,6,60,40,2,16,57,59,47,63,
O:O:8:37,45,19,38,39,18,17,9,26,34,43,25,41,50,8,20,59,57,12,16,24,46,2,10,52,4,3,51,21,30,42,1,11,61,53,33,44,55,0,13,47,62,31,40,58,14,32,48,7,49,23,54,63,29,22,5,6,15,60,56,
O:X:8:26,20,37,44,13,17,52,38,43,51,59,34,45,58,25,42,39,29,57,24,18,47,31,60,19,33,50,46,21,12,53,22,10,5,23,2,16,8,1,49,4,9,55,3,48,15,11,6,0,61,30,63,7,56,40,14,54,32,41,62,
O:O:8:44,43,18,29,26,52,45,46,54,25,60,10,50,57,37,42,41,51,17,24,34,53,39,55,9,1,59,49,16,19,61,48,47,31,22,8,62,63,0,15,20,12,58,33,32,11,56,40,3,38,4,13,30,21,5,2,23,6,14,7,
O:O:8:44,43,50,29,34,57,52,51,58,61,60,41,26,53,59,18,19,12,54,45,30,31,9,42,11,10,49,63,22,48,38,0,32,40,33,13,17,16,5,24,1,25,46,62,37,20,14,21,56,6,23,15,7,3,2,4,39,47,55,8,
O:X:8:44,43,18,29,42,20,21,26,22,45,19,41,17,12,3,16,53,14,30,15,13,34,25,61,38,52,60,5,4,31,23,24,47,59,33,2,10,40,7,9,11,46,49,56,48,6,57,37,55,51,58,54,8,1,50,0,39,32,63,62,
O:O:8:44,43,34,25,50,51,26,19,10,17,52,29,37,21,13,1,16,53,45,22,62,5,8,38,15,30,4,24,14,23,31,46,7,3,20,6,47,55,54,41,11,49,60,39,33,59,48,2,12,18,0,40,32,42,58,56,63,57,9,61,
O:X:8:37,45,19,38,54,52,39,18,26,29,44,20,12,34,9,43,13,5,11,47,25,3,53,51,50,10,55,58,2,61,41,16,17,6,24,32,30,4,7,49,33,63,48,23,14,8,42,59,60,0,21,62,46,31,1,22,57,56,40,15,
O:O:8:37,45,53,38,18,61,54,47,46,39,63,19,11,42,31,44,43,9,62,30,49,60,23,22,21,55,26,14,5,34,10,51,52,15,29,3,59,13,0,50,6,2,1,16,33,32,20,56,58,12,4,25,48,40,8,57,41,24,17,7,
O:X:8:19,18,26,34,25,32,41,17,9,43,33,10,1,0,52,16,45,37,11,42,29,30,50,24,20,40,22,58,49,38,51,13,6,54,46,39,63,14,8,60,59,62,61,2,21,57,12,4,31,3,15,7,47,55,53,5,44,23,48,56,
O:O:8:37,45,19,38,54,52,46,18,44,29,39,42,17,47,43,62,60,34,41,49,63,53,55,20,50,26,30,58,33,9,21,51,59,40,57,56,10,12,32,8,4,11,48,5,6,22,15,24,0,25,16,14,61,1,23,31,2,7,3,13,
O:X:8:26,20,13,25,21,12,37,46,4,34,44,51,52,53,24,14,60,3,39,6,2,17,38,62,54,45,29,31,11,59,43,30,8,16,15,47,33,32,40,63,42,7,58,23,55,18,10,5,61,57,22,49,19,41,56,9,0,1,50,48,
O:O:8:37,45,44,43,26,17,25,30,34,20,9,19,52,41,12,53,48,59,62,61,23,8,51,42,50,60,49,58,57,33,54,5,10,56,32,46,47,55,16,40,18,2,4,3,0,24,63,21,13,1,6,39,22,29,38,14,31,15,11,7,
O:X:8:37,45,19,38,39,18,17,9,52,16,44,29,0,2,20,21,11,47,13,43,10,14,15,53,26,7,55,61,22,1,12,5,46,4,51,42,60,34,30,54,23,50,62,31,49,57,33,41,6,58,8,63,48,40,24,56,3,59,25,32,
O:O:8:26,20,45,44,29,38,53,25,21,22,24,42,30,54,63,52,13,11,46,62,39,31,23,17,49,14,7,33,19,6,37,56,51,5,55,59,4,61,34,43,18,32,58,10,1,12,40,41,50,47,9,2,3,0,15,16,8,57,48,60,
O:X:8:44,43,34,25,18,45,50,20,46,51,29,49,58,37,30,31,19,11,33,38,39,52,40,26,22,10,42,23,21,24,61,59,41,13,16,47,60,32,2,9,55,54,15,48,62,57,3,53,12,5,0,17,1,14,4,6,8,63,56,7,
O:X:8:37,45,53,38,39,54,26,61,63,29,30,18,10,19,52,43,20,1,50,33,44,9,34,47,2,17,55,3,12,46,40,60,8,62,11,32,41,16,59,0,25,13,24,51,58,21,4,42,22,23,14,31,49,15,6,5,7,48,56,57,
O:X:8:19,18,44,29,21,13,26,45,46,34,43,52,51,42,41,20,12,37,17,53,60,9,30,59,14,33,10,22,61,40,50,23,8,11,58,3,32,47,15,5,7,24,2,1,0,49,39,62,57,48,55,31,16,25,56,6,63,4,38,54,
O:X:8:44,43,34,25,18,45,54,37,41,20,38,26,50,11,12,13,6,63,4,21,51,46,17,33,62,48,24,59,9,47,30,22,23,19,39,8,40,31,2,1,57,16,56,52,55,15,29,3,0,61,14,53,5,49,42,32,58,7,60,10,
O:X:8:44,43,18,29,30,22,45,37,26,20,14,34,12,17,42,9,21,13,5,54,46,41,63,50,33,32,48,7,8,53,51,38,24,11,58,55,19,4,61,59,0,49,40,10,2,52,31,56,39,16,15,23,60,57,3,62,25,6,47,1,
O:X:8:44,43,26,45,52,59,51,18,37,29,54,50,42,63,57,49,10,17,46,47,41,40,24,56,22,21,34,15,48,9,8,25,38,39,30,23,53,60,11,0,20,4,19,58,3,32,31,13,1,2,12,14,6,5,55,62,16,7,61,33,
O:O:8:19,18,44,29,22,52,26,20,9,30,12,25,53,62,32,10,38,8,60,47,17,45,3,33,43,51,24,15,58,50,40,21,42,1,11,4,2,16,61,59,46,48,54,63,37,55,34,57,0,39,56,41,13,5,6,14,31,23,7,49,
O:X:8:26,20,37,44,21,34,33,29,19,30,52,11,45,25,18,10,32,42,51,53,43,58,3,41,49,60,13,2,54,5,12,56,59,24,14,50,31,15,4,48,9,46,17,1,8,62,57,16,22,38,23,40,47,39,6,7,55,61,63,0,
O:X:8:26,20,45,44,53,54,63,34,21,52,43,38,18,55,29,22,14,9,0,10,11,19,17,51,23,46,47,25,42,3,62,24,8,1,59,30,2,6,39,4,37,13,15,49,50,60,12,58,61,7,41,40,32,31,57,16,48,5,33,56,
O:O:8:26,20,45,44,37,17,51,52,29,21,25,22,59,54,38,53,8,60,11,12,30,47,46,18,3,42,61,24,23,2,50,10,1,15,19,43,49,34,62,58,14,13,57,31,5,55,32,33,16,56,40,6,39,41,63,9,0,4,48,7,
O:X:8:37,45,53,38,44,19,30,52,39,42,59,62,51,60,58,54,34,29,49,56,18,26,40,43,21,31,17,8,10,11,33,57,3,24,16,20,0,2,23,12,50,41,32,14,7,46,13,22,25,15,48,47,55,61,4,63,5,6,1,9,
O:O:8:26,20,29,18,11,12,21,38,13,4,19,43,2,30,31,6,3,25,44,14,42,51,17,9,58,22,45,10,8,49,24,32,33,52,23,40,48,47,34,46,7,50,59,61,37,39,16,60,57,56,53,0,5,15,41,54,55,1,63,62,
O:O:8:26,20,29,18,37,34,19,44,21,12,10,30,46,2,1,38,52,43,51,60,4,42,45,54,22,5,6,14,3,13,41,33,25,17,50,11,8,32,59,49,23,7,24,58,63,9,15,16,48,62,39,40,61,53,0,47,55,31,57,56,
O:O:8:19,18,44,29,21,13,9,42,22,53,43,30,49,10,20,41,51,11,4,15,39,2,3,8,31,12,62,34,37,26,0,14,7,16,24,59,23,57,40,48,56,5,60,61,1,45,25,32,17,33,54,47,63,55,58,46,52,50,38,6,
O:O:8:19,18,17,43,51,34,44,53,45,37,46,20,25,10,60,24,16,33,12,21,11,42,3,26,30,9,50,1,13,58,0,4,41,62,5,52,2,49,56,6,14,48,7,8,59,39,57,32,47,29,54,38,63,22,31,23,55,40,15,61,
O:O:8:37,45,26,18,44,25,24,43,11,20,13,17,19,30,16,10,29,21,54,63,34,32,22,14,23,2,40,8,53,33,3,6,55,15,38,48,41,47,4,5,31,39,7,42,50,1,49,52,62,56,12,61,0,9,60,58,51,59,46,57,
O:X:8:19,18,26,34,42,12,44,50,25,45,10,9,17,16,8,11,20,1,33,41,37,29,22,51,21,43,24,38,40,2,13,0,52,59,53,54,61,23,55,60,47,46,48,4,49,39,58,56,15,57,3,31,30,32,6,7,14,5,63,62,
O:O:8:37,45,53,38,18,61,39,9,52,54,26,51,63,47,0,29,30,34,33,21,20,19,55,40,17,41,12,23,22,10,59,14,13,42,3,44,58,50,62,16,60,46,25,24,7,2,43,8,57,11,15,5,1,49,4,6,48,31,32,56,
O:X:8:19,18,17,43,51,34,41,50,45,21,20,29,37,42,57,10,1,44,13,33,52,6,24,61,26,40,49,46,60,38,47,11,12,53,31,14,5,54,55,59,58,56,7,32,48,62,25,63,9,8,4,3,0,16,22,15,2,30,39,23,
O:X:8:44,43,18,29,45,37,46,52,59,19,30,61,20,54,42,9,0,12,13,41,5,55,40,53,21,10,62,8,39,22,1,63,17,4,3,31,16,47,51,60,15,14,7,26,38,6,34,11,23,50,57,33,58,49,2,56,32,25,48,24,
O:X:8:44,43,50,29,22,52,45,51,20,30,34,15,60,11,21,49,23,31,42,53,37,25,12,26,10,33,56,38,57,14,59,13,5,9,18,19,2,3,47,1,16,39,40,17,6,55,54,63,46,4,0,48,58,7,8,32,41,24,61,62,
O:X:8:37,45,26,18,19,29,46,20,13,25,53,6,9,34,12,55,41,48,21,10,38,43,54,30,1,61,44,39,33,63,5,52,49,0,7,32,24,3,11,50,31,23,8,4,2,16,42,51,57,14,62,60,56,59,22,15,40,47,58,17,
O:X:8:19,18,26,34,42,12,10,20,5,1,37,46,29,44,45,17,55,4,13,21,2,38,53,41,11,22,33,49,16,32,47,54,62,61,50,31,3,6,24,51,23,63,48,9,60,52,40,8,30,15,56,59,14,39,43,7,0,25,57,58,
O:X:8:19,18,37,20,10,44,53,43,42,2,34,45,13,12,4,61,62,46,47,51,21,55,26,29,59,33,17,5,14,16,3,60,24,58,63,52,49,15,8,38,54,41,50,25,6,11,40,56,30,23,22,57,48,39,32,7,31,9,1,0,
O:O:8:19,18,37,20,26,43,50,29,11,25,33,42,41,46,55,17,30,51,12,3,44,13,60,52,24,34,4,58,9,48,45,1,59,5,6,38,0,10,40,49,16,8,47,32,56,14,22,54,2,23,63,62,21,15,39,53,61,31,57,7,
O:X:8:37,45,26,18,44,25,54,53,24,19,43,17,61,51,11,9,42,29,22,62,1,46,59,4,30,16,63,34,8,41,12,21,50,52,40,39,38,57,33,49,13,47,10,48,56,14,15,2,31,20,3,7,55,23,6,32,5,58,60,0,
O:O:8:26,20,21,22,13,18,44,6,12,29,34,3,10,11,4,5,23,2,19,17,1,31,24,25,7,42,14,45,30,53,39,15,41,38,46,32,52,8,49,37,33,43,40,60,9,55,61,48,56,0,16,62,51,50,47,57,59,58,63,54,
O:O:8:26,20,37,44,29,17,25,21,43,34,18,24,13,14,7,51,16,11,19,38,59,10,33,41,32,58,9,5,12,60,30,22,49,6,4,48,46,31,42,8,52,50,3,53,23,2,56,47,54,45,1,63,40,61,62,0,39,15,55,57,
O:X:8:26,20,37,44,21,34,51,14,12,19,10,53,22,13,6,29,43,17,30,3,41,11,25,48,42,58,40,23,9,24,8,15,1,32,7,5,16,50,46,0,59,38,31,18,33,49,4,39,45,2,62,47,54,60,61,63,52,57,56,55,
O:O:8:26,20,37,44,45,46,54,62,38,25,17,9,21,19,63,33,12,53,34,43,42,4,24,41,49,57,51,55,56,50,10,14,58,11,52,59,40,31,7,48,61,60,32,29,47,39,5,22,15,23,1,16,2,13,18,8,30,6,3,0,
O:O:8:26,20,29,18,12,4,37,44,43,45,51,34,17,16,33,22,46,32,15,59,50,41,11,10,19,53,2,13,5,54,9,0,14,47,24,6,8,42,40,1,61,52,60,31,62,30,63,49,57,23,25,38,39,55,3,58,7,56,21,48,
O:X:8:37,45,44,43,52,21,19,11,10,9,42,46,54,53,38,26,1,30,14,55,8,20,29,60,31,22,47,12,23,41,49,13,17,6,33,56,3,39,34,40,48,25,51,5,61,15,18,59,62,0,4,2,16,24,57,58,32,50,7,63,
O:X:8:37,45,53,38,29,43,39,20,50,30,18,46,47,34,33,61,22,41,12,9,32,48,44,31,49,51,42,15,0,19,60,25,58,13,14,11,16,52,56,26,23,55,62,21,17,54,57,59,40,24,6,8,4,1,10,7,2,5,3,63,
O:X:8:19,18,44,29,21,13,17,11,10,43,30,52,45,46,34,37,3,42,20,39,60,33,47,1,9,25,16,53,55,51,50,63,24,12,31,49,6,14,22,15,23,38,54,41,5,62,48,26,7,4,0,8,32,2,61,59,56,40,57,58,
O:X:8:37,45,26,18,19,29,44,10,11,51,1,42,25,24,33,9,38,34,54,46,17,32,22,39,30,55,58,63,52,8,43,3,20,59,60,61,62,0,4,16,2,15,14,57,41,12,5,13,21,6,7,47,23,40,53,31,48,49,50,56,
O:X:8:19,18,37,20,11,34,9,38,46,3,39,0,33,41,26,40,25,55,42,45,4,51,29,31,23,2,32,21,22,17,54,44,43,5,53,62,60,24,59,13,8,10,16,14,63,52,12,1,15,58,47,6,48,49,61,50,30,56,57,7,
O:X:8:26,20,21,22,44,34,12,45,37,42,19,18,46,5,14,29,4,55,9,17,41,0,49,54,10,53,16,50,52,32,6,1,51,25,47,13,43,58,57,15,33,59,48,24,31,56,60,11,8,23,40,38,3,61,30,7,62,63,2,39,
O:X:8:37,45,26,18,44,25,24,43,11,20,21,17,29,22,16,38,30,23,42,41,39,14,12,8,51,31,10,13,47,50,19,60,52,61,40,3,6,33,49,54,57,55,34,7,53,58,32,9,59,62,2,0,1,56,4,48,63,5,46,15,
O:X:8:44,43,34,25,19,11,33,37,50,41,32,48,17,45,30,9,46,52,59,26,10,3,42,51,8,55,1,24,20,53,62,13,39,29,49,56,38,23,2,40,18,47,31,58,21,16,57,61,4,60,54,12,22,63,15,6,14,0,7,5,
O:O:8:44,43,34,25,51,29,18,37,32,53,41,42,33,19,21,9,38,30,26,50,10,13,17,48,8,58,59,24,20,52,45,40,14,39,16,1,23,11,61,62,2,54,6,5,4,22,56,46,55,49,63,12,0,60,57,15,31,3,7,47,
O:O:8:26,20,13,25,17,43,24,6,44,34,42,49,37,45,50,30,38,57,56,31,46,52,29,18,53,16,51,21,14,59,33,32,5,4,19,48,41,10,47,39,22,23,7,55,9,62,15,8,3,40,0,1,58,12,54,60,61,63,2,11,
O:O:8:19,18,26,34,25,32,44,20,24,43,11,4,9,16,41,48,33,37,40,0,29,42,10,17,30,45,54,3,51,46,38,47,21,62,55,13,56,60,14,15,53,22,6,12,39,52,2,1,50,59,5,61,58,57,23,7,8,49,63,31,
O:X:8:44,43,34,25,33,29,17,45,51,50,53,41,37,61,21,52,38,39,62,9,30,63,46,22,49,54,32,59,19,20,31,18,11,23,60,26,16,2,42,24,58,48,1,40,12,4,55,47,14,13,57,10,6,8,5,56,0,15,3,
O:X:8:44,43,42,51,18,41,59,60,58,57,49,33,40,19,10,9,26,45,46,24,0,37,52,56,50,11,30,55,4,29,21,1,48,54,63,25,17,31,23,14,20,12,38,15,22,32,3,53,47,2,61,16,7,62,34,39,8,6,5,13,
O:X:8:37,45,44,43,26,17,51,53,34,30,23,42,52,60,49,29,50,41,54,61,18,47,21,57,63,14,33,25,12,38,46,13,48,59,15,7,5,31,32,39,8,11,62,55,24,56,20,40,58,16,2,19,22,0,3,4,9,1,10,6,
O:O:8:44,43,18,29,30,22,42,26,25,9,11,20,12,13,19,17,1,50,45,46,15,16,51,31,14,3,4,59,47,24,58,6,33,37,2,34,21,38,41,57,49,32,7,48,23,53,5,39,56,55,63,10,54,52,40,0,61,62,60,8,
O:X:8:26,20,21,22,45,44,29,46,43,17,13,37,53,18,9,50,38,0,52,54,39,47,15,6,25,59,11,33,57,14,4,60,63,2,34,5,12,3,30,41,8,7,16,23,40,61,1,51,31,19,49,48,10,32,55,24,42,56,58,62,
O:O:8:19,18,26,34,17,21,25,10,43,44,29,8,14,51,59,32,37,53,2,30,20,11,38,12,31,39,42,23,46,50,58,1,47,41,52,49,9,55,0,4,57,45,3,7,40,48,5,13,6,22,15,33,56,54,63,16,61,60,24,62,
O:X:8:19,18,26,34,25,32,44,20,10,2,33,29,30,42,17,52,53,31,41,48,49,50,60,16,21,62,39,47,51,37,57,58,54,56,8,9,12,40,45,55,0,24,61,59,63,23,46,11,3,13,15,43,4,38,22,14,1,6,5,7,
O:O:8:19,18,37,20,11,34,25,38,12,16,43,13,39,3,21,45,5,6,52,54,53,29,10,17,1,47,14,22,7,31,55,61,26,4,8,2,23,30,41,24,63,48,32,42,50,0,51,59,9,58,49,40,33,44,56,60,46,15,57,62,
O:O:8:26,20,37,44,45,46,12,17,55,21,22,18,53,30,9,14,43,52,7,1,25,50,60,54,62,33,38,34,57,63,41,4,0,59,61,39,8,19,24,16,2,23,10,42,32,5,13,47,51,58,15,49,31,56,29,11,3,48,40,6,
O:O:8:26,20,21,22,37,42,12,38,30,19,29,17,25,4,44,43,49,39,23,34,3,52,14,50,5,13,53,46,58,33,45,56,11,15,60,51,7,59,57,41,48,40,18,61,16,8,9,31,47,54,55,6,0,32,24,1,62,10,2,63,
O:O:8:44,43,18,29,30,22,26,38,42,25,37,49,23,46,19,53,21,50,45,14,47,55,20,10,7,13,24,12,31,34,9,8,63,17,41,6,16,15,33,48,62,11,40,61,0,39,58,51,54,1,57,32,3,4,56,2,60,52,5,59,
O:X:8:44,43,42,51,34,25,19,45,33,26,24,11,54,63,46,29,37,38,3,30,39,53,60,52,61,50,21,31,49,18,62,41,17,47,32,12,14,56,57,7,55,48,5,59,40,9,1,20,22,0,23,10,8,16,58,6,15,13,4,2,
O:X:8:19,18,44,29,37,45,17,10,3,1,30,34,33,24,16,31,2,51,32,26,53,4,22,9,58,61,8,0,38,13,14,25,54,46,20,55,47,23,60,59,62,39,12,40,41,50,49,5,11,42,43,63,6,52,48,56,57,15,21,7,
O:X:8:26,20,29,18,10,38,30,9,12,22,8,11,19,25,37,0,34,41,24,43,21,2,1,5,44,46,17,52,23,33,48,13,14,6,47,42,50,49,32,39,57,51,45,55,15,58,53,40,3,16,54,59,56,60,62,4,61,31,63,7,
O:X:8:26,20,29,18,37,34,33,30,23,45,44,31,12,13,10,11,22,21,39,25,54,14,4,53,17,3,9,2,38,24,6,15,52,46,8,43,1,19,16,50,55,41,49,48,42,61,57,60,47,63,59,58,51,40,32,56,62,0,7,5,
O:X:8:37,45,53,38,26,52,51,61,44,34,43,60,29,19,54,33,32,46,47,50,58,21,30,39,57,40,62,20,11,63,31,24,25,49,55,16,41,48,42,59,13,10,56,22,9,4,15,3,8,1,17,14,23,18,6,0,12,7,5,2,
O:X:8:44,43,50,29,20,51,34,19,30,33,32,57,18,45,54,46,38,47,52,37,58,61,55,42,53,24,39,26,17,22,21,16,49,62,11,12,31,56,48,10,4,41,1,13,8,9,2,0,14,7,63,59,6,5,3,15,23,60,40,25,
O:O:8:44,43,34,25,42,29,18,52,21,26,37,30,32,16,39,49,24,10,61,20,19,40,46,14,12,23,2,50,38,4,56,11,5,1,51,17,9,3,13,22,15,53,45,47,31,60,59,57,8,58,33,54,0,41,48,6,63,7,55,62,
O:X:8:44,43,26,45,52,59,51,18,53,42,33,34,46,62,54,63,25,21,29,41,48,16,38,20,37,24,40,47,31,30,49,50,17,56,58,8,22,14,55,57,23,60,5,7,6,39,11,13,19,4,9,1,0,12,2,32,10,3,61,15,
O:X:8:44,43,26,45,51,20,21,18,19,58,29,22,13,50,23,25,52,53,38,30,54,14,37,6,11,31,32,63,61,46,57,2,60,42,47,15,34,55,3,41,12,9,7,5,62,24,59,49,10,1,8,56,4,40,0,17,48,33,16,39,
O:X:8:19,18,44,29,21,13,22,43,34,42,5,53,49,25,52,61,26,17,10,37,16,33,50,14,45,46,47,38,32,55,60,9,8,39,23,30,20,59,62,0,31,24,11,40,1,41,63,7,57,58,12,2,51,4,56,54,6,48,3,15,
O:O:8:37,45,19,38,46,29,30,31,44,52,47,18,59,11,43,51,26,22,14,60,53,61,9,34,20,21,3,23,62,2,33,25,42,41,54,58,15,16,1,5,6,55,17,10,57,39,13,4,63,24,32,8,12,0,49,48,40,7,56,50,
O:O:8:37,45,53,38,44,19,18,43,31,9,42,54,20,62,17,51,0,29,46,50,63,55,34,26,60,11,58,30,12,8,39,21,16,13,52,1,4,49,56,33,57,3,22,25,10,14,47,6,15,41,32,48,24,7,59,61,23,40,2,5,
O:O:8:37,45,53,38,39,54,55,43,26,19,12,31,18,11,10,9,23,25,17,63,34,29,30,33,1,8,24,13,51,50,3,61,44,59,62,20,40,52,21,4,57,22,47,42,14,58,0,2,16,32,49,5,46,7,6,56,60,15,41,48,
O:O:8:37,45,44,43,34,20,51,33,25,42,32,29,13,26,38,41,53,46,50,60,59,39,61,62,63,6,52,40,18,17,24,16,12,49,56,48,58,21,54,57,31,47,55,10,19,3,11,9,0,8,30,4,2,22,14,23,5,15,1,7,
O:X:8:44,43,42,51,58,37,26,52,60,34,30,41,33,29,49,40,48,31,45,59,50,25,22,53,23,54,32,61,20,12,63,46,47,38,13,14,24,15,19,11,6,5,3,17,9,7,4,2,10,56,21,57,62,18,1,0,8,16,55,39,
O:X:8:37,45,26,18,10,9,53,11,44,34,19,20,1,52,43,51,50,38,21,2,42,59,41,22,0,29,14,58,25,48,61,24,15,16,57,62,63,17,12,33,54,56,40,32,60,49,46,5,39,30,4,3,23,13,6,47,55,31,8,7,
O:X:8:19,18,17,43,44,53,51,42,62,45,50,21,41,10,54,37,2,49,26,34,30,20,11,38,31,23,29,16,57,63,24,61,8,3,46,39,9,1,12,0,47,55,25,33,14,52,32,58,40,5,60,48,59,22,7,13,15,56,4,6,
O:X:8:44,43,26,45,52,59,54,46,51,18,53,50,34,42,38,31,30,58,37,47,33,61,17,41,60,29,40,49,10,2,62,24,25,48,21,22,63,16,57,56,15,12,23,13,9,39,19,32,5,7,1,20,11,55,14,4,8,6,3,0,
O:X:8:44,43,18,29,30,22,26,38,31,9,47,45,37,23,50,39,53,20,11,51,0,62,52,25,34,57,32,33,49,10,21,61,42,13,12,55,6,19,41,24,15,40,14,58,1,4,5,46,54,8,48,60,16,7,3,63,17,56,59,2,
O:X:8:19,18,44,29,22,52,26,20,13,12,21,37,43,5,11,4,3,25,53,31,6,42,41,49,9,2,45,40,23,7,60,62,46,51,24,14,34,32,33,10,39,59,56,57,58,30,48,16,17,55,47,15,1,50,38,54,61,0,8,63,
